2024-04-15 18:19:09,10.23,84.93,74.70,20.85,74.38,5.31,9.43
2024-04-15 19:19:50,19.43,112.52,93.08,21.57,73.93,5.30,9.89
2024-04-15 20:18:58,13.02,94.74,81.72,24.49,74.88,5.31,12.01
2024-04-15 21:19:06,12.36,93.14,80.79,20.94,73.89,5.31,9.54
2024-04-15 22:21:41,12.43,99.52,87.09,24.27,74.51,5.39,14.10
2024-04-15 23:18:46,10.74,91.18,80.43,21.45,74.13,6.36,9.50
2024-04-16 00:33:48,12.82,96.04,83.22,24.10,75.00,5.35,13.72
2024-04-16 01:37:01,11.36,75.62,64.26,20.58,74.65,5.31,9.53
2024-04-16 02:21:11,11.55,99.44,87.89,28.14,74.96,5.34,9.48
2024-04-16 03:19:08,12.64,86.47,73.83,21.40,74.30,5.35,9.55
2024-04-16 04:19:02,11.74,88.95,77.21,20.10,74.52,5.32,9.40
2024-04-16 05:18:46,11.90,85.85,73.95,21.76,74.27,5.84,9.75
2024-04-16 08:23:27,11.57,82.92,71.35,21.03,74.59,77.92,11.01
2024-04-16 11:18:26,12.40,110.81,98.41,25.92,76.26,5.30,11.50
2024-04-17 16:21:40,14.28,112.28,98.00,28.37,88.12,77.77,11.24
2024-04-17 17:18:16,11.00,85.37,74.37,24.01,75.33,5.65,9.66
2024-04-17 18:19:52,12.87,105.93,93.06,22.15,75.02,5.33,9.66
2024-04-17 19:18:56,12.89,103.54,90.65,23.35,75.66,77.74,11.96
2024-04-17 22:18:31,12.63,95.62,82.99,20.60,74.75,5.31,9.91
2024-04-17 23:19:10,11.36,92.68,81.32,20.65,75.16,5.34,11.20
2024-04-18 00:30:24,11.05,76.13,65.08,19.57,74.54,6.83,9.41
2024-04-18 01:37:17,13.23,92.81,79.58,26.11,75.08,5.38,12.53
2024-04-18 02:21:28,13.29,88.81,75.52,20.58,74.63,5.31,9.59
2024-04-18 03:19:08,13.83,93.49,79.66,20.73,74.44,5.33,9.63
2024-04-18 04:19:05,11.63,89.64,78.00,19.93,74.35,5.32,9.30
2024-04-18 05:19:51,10.41,85.75,75.34,19.96,74.43,77.88,9.44
2024-04-18 06:19:27,11.01,81.88,70.87,19.51,74.56,5.38,9.42
2024-04-18 07:20:40,13.82,101.11,87.29,23.03,74.92,77.86,11.53
2024-04-18 08:19:26,10.98,89.24,78.26,21.92,74.48,5.33,10.97
2024-04-18 09:19:01,12.98,85.11,72.13,20.20,74.10,5.31,9.46
2024-04-18 10:19:05,10.12,82.86,72.74,21.26,73.85,5.30,9.41
2024-04-18 11:18:25,11.77,83.82,72.05,23.21,81.55,5.27,9.67
2024-04-18 12:20:01,12.62,87.37,74.75,20.04,74.05,5.31,9.54
2024-04-18 13:19:20,14.44,97.14,82.70,24.63,74.85,5.36,11.82
2024-04-18 14:18:29,12.21,85.17,72.97,24.31,75.26,5.72,12.24
2024-04-18 15:19:01,10.89,83.69,72.81,27.85,89.82,5.31,10.93
2024-04-18 16:19:16,11.56,92.93,81.37,21.86,77.02,5.39,9.59
2024-04-18 17:18:18,11.76,82.89,71.13,20.24,74.39,5.73,10.07
2024-04-18 19:18:55,13.95,106.75,92.79,33.72,90.99,5.37,13.65
2024-04-18 22:18:42,12.54,93.61,81.07,23.46,74.50,6.65,11.82
2024-04-18 23:18:46,11.35,85.73,74.39,20.25,77.73,5.34,9.68
2024-04-19 00:30:59,10.31,88.94,78.64,20.80,74.52,5.31,9.65
2024-04-19 01:38:10,11.76,115.73,103.97,21.12,74.12,5.30,9.33
2024-04-19 02:24:06,14.02,103.12,89.11,23.49,74.82,5.34,12.00
2024-04-19 03:18:54,11.75,91.97,80.21,19.91,74.65,5.35,10.20
2024-04-19 07:20:04,12.06,84.99,72.92,20.36,74.62,77.83,9.50
2024-04-19 08:19:07,10.21,81.24,71.03,21.35,75.20,5.31,9.68
2024-04-19 14:19:06,12.31,90.83,78.52,24.45,74.60,5.31,9.68
2024-04-19 15:18:36,9.97,81.64,71.67,19.34,74.29,5.45,9.65
2024-04-19 16:20:26,10.11,88.93,78.82,20.15,78.43,77.86,9.80
2024-04-19 17:18:39,13.65,98.57,84.92,22.23,74.36,5.28,9.63
2024-04-19 18:19:11,11.31,83.77,72.46,22.61,74.47,5.43,10.12
2024-04-19 19:18:07,10.57,93.24,82.67,20.94,76.06,5.30,9.41
2024-04-19 20:20:28,12.58,109.10,96.52,24.11,74.85,77.86,11.91
2024-04-19 21:19:39,11.71,86.37,74.66,20.73,75.02,77.85,9.40
2024-04-19 22:18:50,13.48,94.11,80.63,20.33,74.37,5.40,9.88
2024-04-19 23:19:22,12.51,97.20,84.69,23.79,74.78,5.28,11.20
2024-04-20 00:30:20,11.66,92.10,80.44,20.45,74.44,5.32,9.65
2024-04-20 01:37:23,12.45,100.33,87.88,19.87,74.16,5.33,9.40
2024-04-20 04:20:22,13.26,93.04,79.77,20.71,74.68,5.31,9.66
