2023-07-30 18:21:38,14.94,8.88
2023-07-30 18:48:04,16.15,9.55
2023-07-30 19:17:50,15.56,9.19
2023-07-30 19:47:50,15.55,9.07
2023-07-30 20:19:26,13.85,8.10
2023-07-30 20:47:52,12.54,6.92
2023-07-30 21:17:56,13.56,8.11
2023-07-30 21:47:45,14.46,8.72
2023-07-30 22:20:04,13.17,7.71
2023-07-30 22:47:52,15.90,9.54
2023-07-30 23:19:15,16.06,9.38
2023-07-30 23:47:50,14.52,8.71
2023-07-31 00:27:56,18.38,12.37
2023-07-31 01:03:47,20.51,13.28
2023-07-31 01:44:55,12.62,7.53
2023-07-31 02:10:52,13.45,7.80
2023-07-31 02:26:13,15.33,9.13
2023-07-31 02:47:55,15.53,8.80
2023-07-31 03:20:23,15.33,9.01
2023-07-31 03:47:56,15.68,8.81
2023-07-31 04:22:01,15.25,8.65
2023-07-31 04:47:43,11.85,7.03
2023-07-31 05:21:06,19.46,11.07
2023-07-31 05:47:46,12.18,6.92
2023-07-31 06:22:52,15.24,8.92
2023-07-31 06:47:47,11.97,6.90
2023-07-31 07:19:22,11.75,6.36
2023-07-31 07:47:48,13.71,8.16
2023-07-31 08:22:57,17.36,10.35
2023-07-31 08:47:43,12.15,7.13
2023-07-31 09:20:26,15.74,9.54
2023-07-31 09:47:49,12.60,7.51
2023-07-31 10:21:57,15.46,9.10
2023-07-31 10:49:49,17.71,10.24
2023-07-31 11:18:09,11.51,6.68
2023-07-31 11:47:48,14.21,8.40
2023-07-31 12:24:31,12.34,7.03
2023-07-31 12:54:48,38.41,31.24
2023-07-31 13:22:36,19.53,11.80
2023-07-31 13:47:42,11.99,6.83
2023-07-31 14:21:00,13.78,8.44
2023-07-31 14:47:46,14.84,8.84
2023-07-31 15:21:28,17.95,10.63
2023-07-31 15:47:58,13.33,7.62
2023-07-31 16:22:46,13.73,7.65
2023-07-31 16:48:39,14.70,8.92
2023-07-31 17:20:05,20.63,11.57
2023-07-31 17:48:09,21.58,11.60
2023-07-31 18:22:17,13.54,8.10
2023-07-31 18:48:02,15.99,9.16
2023-07-31 19:18:03,13.05,7.75
2023-07-31 19:47:44,13.53,8.04
2023-07-31 20:20:18,13.34,7.81
2023-07-31 20:48:03,13.11,7.51
2023-07-31 21:19:11,12.94,7.45
2023-07-31 21:47:50,11.75,6.72
2023-07-31 22:20:51,19.23,11.27
2023-07-31 22:47:56,17.93,10.85
2023-07-31 23:19:33,16.02,9.77
2023-07-31 23:47:55,15.81,7.60
2023-08-01 00:30:30,19.89,13.25
2023-08-01 00:59:38,24.72,19.33
2023-08-01 01:48:30,12.45,7.55
2023-08-01 02:30:40,16.18,8.27
2023-08-01 02:50:03,19.72,10.79
2023-08-01 03:20:35,13.28,7.53
2023-08-01 03:47:53,15.05,8.87
2023-08-01 04:22:26,17.59,11.82
2023-08-01 04:47:53,15.50,9.17
2023-08-01 05:20:49,14.46,8.56
2023-08-01 05:48:03,17.76,10.44
2023-08-01 06:23:05,16.97,9.29
2023-08-01 06:47:53,18.73,11.21
2023-08-01 07:19:29,16.08,9.50
2023-08-01 07:47:47,14.96,8.98
2023-08-01 08:22:29,13.05,7.48
2023-08-01 08:47:58,12.23,7.11
2023-08-01 09:19:57,13.79,7.90
2023-08-01 09:48:18,22.41,11.12
2023-08-01 10:21:42,11.89,6.83
2023-08-01 10:48:01,17.50,9.74
2023-08-01 11:18:19,14.45,8.10
2023-08-01 11:47:50,13.12,7.49
2023-08-01 12:24:16,14.24,8.57
2023-08-01 12:52:57,19.29,12.53
2023-08-01 13:22:09,18.48,10.95
2023-08-01 13:47:52,13.48,7.82
2023-08-01 14:20:54,11.78,6.68
2023-08-01 14:48:04,19.22,11.01
2023-08-01 15:21:52,13.25,7.96
2023-08-01 15:47:50,15.29,9.11
2023-08-01 16:22:16,14.21,8.26
2023-08-01 16:47:48,13.53,7.56
2023-08-01 17:20:11,16.89,9.72
2023-08-01 17:49:20,16.75,10.12
2023-08-01 18:22:15,14.86,9.07
2023-08-01 18:47:46,13.50,7.89
2023-08-01 19:17:50,13.60,8.33
2023-08-01 19:47:44,12.21,6.96
2023-08-01 20:20:07,12.05,6.88
2023-08-01 20:47:59,14.72,8.74
2023-08-01 21:18:38,13.08,7.84
2023-08-01 21:48:33,18.73,9.24
2023-08-01 22:20:12,12.36,7.40
2023-08-01 22:47:47,12.28,6.96
2023-08-01 23:22:10,11.71,6.75
2023-08-01 23:47:48,14.82,8.99
2023-08-02 00:26:46,18.36,11.49
2023-08-02 01:08:45,16.19,10.41
2023-08-02 01:39:38,14.74,9.22
2023-08-02 02:04:05,18.07,10.67
2023-08-02 02:24:06,16.65,10.52
2023-08-02 02:47:58,17.81,11.38
2023-08-02 03:19:55,14.63,7.85
2023-08-02 03:47:53,15.91,9.10
2023-08-02 04:21:49,16.14,9.46
2023-08-02 04:47:52,15.66,9.51
2023-08-02 05:20:24,14.84,8.49
2023-08-02 05:47:53,17.16,10.11
2023-08-02 06:22:33,16.89,9.70
